category,accuracy,grp_size,gt_id,run_id
instal-debt,0.5,6,60183e11-3b5a-44f-GT_TOPIC_instal-debt,60183e11-3b5a-44f
dmk,1.0,1,60183e11-3b5a-44f-GT_TOPIC_dmk,60183e11-3b5a-44f
tin,1.0,27,60183e11-3b5a-44f-GT_TOPIC_tin,60183e11-3b5a-44f
interest,0.5845588235294118,272,60183e11-3b5a-44f-GT_TOPIC_interest,60183e11-3b5a-44f
cpu,0.75,4,60183e11-3b5a-44f-GT_TOPIC_cpu,60183e11-3b5a-44f
jobs,0.4897959183673469,49,60183e11-3b5a-44f-GT_TOPIC_jobs,60183e11-3b5a-44f
grain,0.7254901960784313,51,60183e11-3b5a-44f-GT_TOPIC_grain,60183e11-3b5a-44f
housing,0.7647058823529411,17,60183e11-3b5a-44f-GT_TOPIC_housing,60183e11-3b5a-44f
nat-gas,0.6388888888888888,36,60183e11-3b5a-44f-GT_TOPIC_nat-gas,60183e11-3b5a-44f
orange,0.6818181818181818,22,60183e11-3b5a-44f-GT_TOPIC_orange,60183e11-3b5a-44f
gnp,0.9324324324324325,74,60183e11-3b5a-44f-GT_TOPIC_gnp,60183e11-3b5a-44f
tea,1.0,5,60183e11-3b5a-44f-GT_TOPIC_tea,60183e11-3b5a-44f
income,0.45454545454545453,11,60183e11-3b5a-44f-GT_TOPIC_income,60183e11-3b5a-44f
coconut,1.0,1,60183e11-3b5a-44f-GT_TOPIC_coconut,60183e11-3b5a-44f
rice,1.0,1,60183e11-3b5a-44f-GT_TOPIC_rice,60183e11-3b5a-44f
cocoa,0.819672131147541,61,60183e11-3b5a-44f-GT_TOPIC_cocoa,60183e11-3b5a-44f
rand,1.0,1,60183e11-3b5a-44f-GT_TOPIC_rand,60183e11-3b5a-44f
sugar,0.7213114754098361,122,60183e11-3b5a-44f-GT_TOPIC_sugar,60183e11-3b5a-44f
gas,0.9444444444444444,18,60183e11-3b5a-44f-GT_TOPIC_gas,60183e11-3b5a-44f
strategic-metal,0.8,15,60183e11-3b5a-44f-GT_TOPIC_strategic-metal,60183e11-3b5a-44f
pet-chem,0.631578947368421,19,60183e11-3b5a-44f-GT_TOPIC_pet-chem,60183e11-3b5a-44f
ship,0.8472222222222222,144,60183e11-3b5a-44f-GT_TOPIC_ship,60183e11-3b5a-44f
groundnut,1.0,2,60183e11-3b5a-44f-GT_TOPIC_groundnut,60183e11-3b5a-44f
silver,0.75,4,60183e11-3b5a-44f-GT_TOPIC_silver,60183e11-3b5a-44f
l-cattle,1.0,1,60183e11-3b5a-44f-GT_TOPIC_l-cattle,60183e11-3b5a-44f
reserves,0.5918367346938775,49,60183e11-3b5a-44f-GT_TOPIC_reserves,60183e11-3b5a-44f
bop,0.6774193548387096,31,60183e11-3b5a-44f-GT_TOPIC_bop,60183e11-3b5a-44f
heat,0.6,10,60183e11-3b5a-44f-GT_TOPIC_heat,60183e11-3b5a-44f
platinum,1.0,3,60183e11-3b5a-44f-GT_TOPIC_platinum,60183e11-3b5a-44f
oilseed,0.8888888888888888,9,60183e11-3b5a-44f-GT_TOPIC_oilseed,60183e11-3b5a-44f
cotton,0.6666666666666666,24,60183e11-3b5a-44f-GT_TOPIC_cotton,60183e11-3b5a-44f
dlr,0.8333333333333334,6,60183e11-3b5a-44f-GT_TOPIC_dlr,60183e11-3b5a-44f
propane,1.0,1,60183e11-3b5a-44f-GT_TOPIC_propane,60183e11-3b5a-44f
zinc,0.6153846153846154,13,60183e11-3b5a-44f-GT_TOPIC_zinc,60183e11-3b5a-44f
ipi,0.6222222222222222,45,60183e11-3b5a-44f-GT_TOPIC_ipi,60183e11-3b5a-44f
trade,0.8803680981595092,326,60183e11-3b5a-44f-GT_TOPIC_trade,60183e11-3b5a-44f
rubber,0.975,40,60183e11-3b5a-44f-GT_TOPIC_rubber,60183e11-3b5a-44f
retail,0.55,20,60183e11-3b5a-44f-GT_TOPIC_retail,60183e11-3b5a-44f
crude,0.7219251336898396,374,60183e11-3b5a-44f-GT_TOPIC_crude,60183e11-3b5a-44f
veg-oil,0.9,30,60183e11-3b5a-44f-GT_TOPIC_veg-oil,60183e11-3b5a-44f
potato,0.6,5,60183e11-3b5a-44f-GT_TOPIC_potato,60183e11-3b5a-44f
acq,0.47164048865619546,2292,60183e11-3b5a-44f-GT_TOPIC_acq,60183e11-3b5a-44f
alum,0.74,50,60183e11-3b5a-44f-GT_TOPIC_alum,60183e11-3b5a-44f
fuel,0.7272727272727273,11,60183e11-3b5a-44f-GT_TOPIC_fuel,60183e11-3b5a-44f
cpi,0.647887323943662,71,60183e11-3b5a-44f-GT_TOPIC_cpi,60183e11-3b5a-44f
meal-feed,1.0,11,60183e11-3b5a-44f-GT_TOPIC_meal-feed,60183e11-3b5a-44f
lumber,0.7857142857142857,14,60183e11-3b5a-44f-GT_TOPIC_lumber,60183e11-3b5a-44f
hog,1.0,1,60183e11-3b5a-44f-GT_TOPIC_hog,60183e11-3b5a-44f
coffee,0.9196428571428571,112,60183e11-3b5a-44f-GT_TOPIC_coffee,60183e11-3b5a-44f
carcass,0.9090909090909091,11,60183e11-3b5a-44f-GT_TOPIC_carcass,60183e11-3b5a-44f
wpi,0.4782608695652174,23,60183e11-3b5a-44f-GT_TOPIC_wpi,60183e11-3b5a-44f
money-supply,0.40397350993377484,151,60183e11-3b5a-44f-GT_TOPIC_money-supply,60183e11-3b5a-44f
lei,0.42857142857142855,14,e72fe338-7aac-493-GT_TOPIC_lei,e72fe338-7aac-493
nzdlr,1.0,1,e72fe338-7aac-493-GT_TOPIC_nzdlr,e72fe338-7aac-493
nickel,1.0,4,e72fe338-7aac-493-GT_TOPIC_nickel,e72fe338-7aac-493
gold,0.6555555555555556,90,e72fe338-7aac-493-GT_TOPIC_gold,e72fe338-7aac-493
naphtha,1.0,1,e72fe338-7aac-493-GT_TOPIC_naphtha,e72fe338-7aac-493
jet,0.6666666666666666,3,e72fe338-7aac-493-GT_TOPIC_jet,e72fe338-7aac-493
livestock,0.36363636363636365,22,e72fe338-7aac-493-GT_TOPIC_livestock,e72fe338-7aac-493
money-fx,0.6925566343042071,309,e72fe338-7aac-493-GT_TOPIC_money-fx,e72fe338-7aac-493
earn,0.5847565638541932,3923,e72fe338-7aac-493-GT_TOPIC_earn,e72fe338-7aac-493
yen,1.0,6,e72fe338-7aac-493-GT_TOPIC_yen,e72fe338-7aac-493
copper,0.3181818181818182,44,e72fe338-7aac-493-GT_TOPIC_copper,e72fe338-7aac-493
lead,0.5,8,e72fe338-7aac-493-GT_TOPIC_lead,e72fe338-7aac-493
iron-steel,0.5,38,e72fe338-7aac-493-GT_TOPIC_iron-steel,e72fe338-7aac-493
instal-debt,0.6666666666666666,6,e72fe338-7aac-493-GT_TOPIC_instal-debt,e72fe338-7aac-493
dmk,1.0,1,e72fe338-7aac-493-GT_TOPIC_dmk,e72fe338-7aac-493
tin,0.9629629629629629,27,e72fe338-7aac-493-GT_TOPIC_tin,e72fe338-7aac-493
interest,0.5992647058823529,272,e72fe338-7aac-493-GT_TOPIC_interest,e72fe338-7aac-493
cpu,0.75,4,e72fe338-7aac-493-GT_TOPIC_cpu,e72fe338-7aac-493
jobs,0.5918367346938775,49,e72fe338-7aac-493-GT_TOPIC_jobs,e72fe338-7aac-493
grain,0.7843137254901961,51,e72fe338-7aac-493-GT_TOPIC_grain,e72fe338-7aac-493
housing,0.5882352941176471,17,e72fe338-7aac-493-GT_TOPIC_housing,e72fe338-7aac-493
nat-gas,0.8611111111111112,36,e72fe338-7aac-493-GT_TOPIC_nat-gas,e72fe338-7aac-493
orange,0.5,22,e72fe338-7aac-493-GT_TOPIC_orange,e72fe338-7aac-493
gnp,0.5,74,e72fe338-7aac-493-GT_TOPIC_gnp,e72fe338-7aac-493
tea,1.0,5,e72fe338-7aac-493-GT_TOPIC_tea,e72fe338-7aac-493
income,0.5454545454545454,11,e72fe338-7aac-493-GT_TOPIC_income,e72fe338-7aac-493
coconut,1.0,1,e72fe338-7aac-493-GT_TOPIC_coconut,e72fe338-7aac-493
rice,1.0,1,e72fe338-7aac-493-GT_TOPIC_rice,e72fe338-7aac-493
cocoa,0.8032786885245902,61,e72fe338-7aac-493-GT_TOPIC_cocoa,e72fe338-7aac-493
rand,1.0,1,e72fe338-7aac-493-GT_TOPIC_rand,e72fe338-7aac-493
sugar,0.8360655737704918,122,e72fe338-7aac-493-GT_TOPIC_sugar,e72fe338-7aac-493
gas,0.5,18,e72fe338-7aac-493-GT_TOPIC_gas,e72fe338-7aac-493
strategic-metal,0.6,15,e72fe338-7aac-493-GT_TOPIC_strategic-metal,e72fe338-7aac-493
pet-chem,0.47368421052631576,19,e72fe338-7aac-493-GT_TOPIC_pet-chem,e72fe338-7aac-493
ship,0.8055555555555556,144,e72fe338-7aac-493-GT_TOPIC_ship,e72fe338-7aac-493
groundnut,1.0,2,e72fe338-7aac-493-GT_TOPIC_groundnut,e72fe338-7aac-493
silver,0.5,4,e72fe338-7aac-493-GT_TOPIC_silver,e72fe338-7aac-493
l-cattle,1.0,1,e72fe338-7aac-493-GT_TOPIC_l-cattle,e72fe338-7aac-493
reserves,0.5102040816326531,49,e72fe338-7aac-493-GT_TOPIC_reserves,e72fe338-7aac-493
bop,0.7419354838709677,31,e72fe338-7aac-493-GT_TOPIC_bop,e72fe338-7aac-493
heat,0.6,10,e72fe338-7aac-493-GT_TOPIC_heat,e72fe338-7aac-493
platinum,1.0,3,e72fe338-7aac-493-GT_TOPIC_platinum,e72fe338-7aac-493
oilseed,0.7777777777777778,9,e72fe338-7aac-493-GT_TOPIC_oilseed,e72fe338-7aac-493
cotton,0.5833333333333334,24,e72fe338-7aac-493-GT_TOPIC_cotton,e72fe338-7aac-493
dlr,1.0,6,e72fe338-7aac-493-GT_TOPIC_dlr,e72fe338-7aac-493
propane,1.0,1,e72fe338-7aac-493-GT_TOPIC_propane,e72fe338-7aac-493
zinc,0.6153846153846154,13,e72fe338-7aac-493-GT_TOPIC_zinc,e72fe338-7aac-493
ipi,0.5111111111111111,45,e72fe338-7aac-493-GT_TOPIC_ipi,e72fe338-7aac-493
trade,0.8343558282208589,326,e72fe338-7aac-493-GT_TOPIC_trade,e72fe338-7aac-493
rubber,0.875,40,e72fe338-7aac-493-GT_TOPIC_rubber,e72fe338-7aac-493
retail,0.45,20,e72fe338-7aac-493-GT_TOPIC_retail,e72fe338-7aac-493
crude,0.6497326203208557,374,e72fe338-7aac-493-GT_TOPIC_crude,e72fe338-7aac-493
veg-oil,0.8333333333333334,30,e72fe338-7aac-493-GT_TOPIC_veg-oil,e72fe338-7aac-493
potato,0.6,5,e72fe338-7aac-493-GT_TOPIC_potato,e72fe338-7aac-493
acq,0.6967713787085514,2292,e72fe338-7aac-493-GT_TOPIC_acq,e72fe338-7aac-493
alum,0.52,50,e72fe338-7aac-493-GT_TOPIC_alum,e72fe338-7aac-493
fuel,0.6363636363636364,11,e72fe338-7aac-493-GT_TOPIC_fuel,e72fe338-7aac-493
cpi,0.7464788732394366,71,e72fe338-7aac-493-GT_TOPIC_cpi,e72fe338-7aac-493
meal-feed,0.6363636363636364,11,e72fe338-7aac-493-GT_TOPIC_meal-feed,e72fe338-7aac-493
lumber,0.8571428571428571,14,e72fe338-7aac-493-GT_TOPIC_lumber,e72fe338-7aac-493
hog,1.0,1,e72fe338-7aac-493-GT_TOPIC_hog,e72fe338-7aac-493
coffee,0.8571428571428571,112,e72fe338-7aac-493-GT_TOPIC_coffee,e72fe338-7aac-493
carcass,0.7272727272727273,11,e72fe338-7aac-493-GT_TOPIC_carcass,e72fe338-7aac-493
wpi,0.8695652173913043,23,e72fe338-7aac-493-GT_TOPIC_wpi,e72fe338-7aac-493
money-supply,0.3841059602649007,151,e72fe338-7aac-493-GT_TOPIC_money-supply,e72fe338-7aac-493
lei,0.8571428571428571,14,b482bacb-77d3-4d7-GT_TOPIC_lei,b482bacb-77d3-4d7
nzdlr,1.0,1,b482bacb-77d3-4d7-GT_TOPIC_nzdlr,b482bacb-77d3-4d7
nickel,0.5,4,b482bacb-77d3-4d7-GT_TOPIC_nickel,b482bacb-77d3-4d7
gold,0.4666666666666667,90,b482bacb-77d3-4d7-GT_TOPIC_gold,b482bacb-77d3-4d7
naphtha,1.0,1,b482bacb-77d3-4d7-GT_TOPIC_naphtha,b482bacb-77d3-4d7
jet,1.0,3,b482bacb-77d3-4d7-GT_TOPIC_jet,b482bacb-77d3-4d7
livestock,0.3181818181818182,22,b482bacb-77d3-4d7-GT_TOPIC_livestock,b482bacb-77d3-4d7
money-fx,0.5501618122977346,309,b482bacb-77d3-4d7-GT_TOPIC_money-fx,b482bacb-77d3-4d7
earn,0.563089472342595,3923,b482bacb-77d3-4d7-GT_TOPIC_earn,b482bacb-77d3-4d7
yen,1.0,6,b482bacb-77d3-4d7-GT_TOPIC_yen,b482bacb-77d3-4d7
copper,0.4090909090909091,44,b482bacb-77d3-4d7-GT_TOPIC_copper,b482bacb-77d3-4d7
lead,0.5,8,b482bacb-77d3-4d7-GT_TOPIC_lead,b482bacb-77d3-4d7
iron-steel,0.4473684210526316,38,b482bacb-77d3-4d7-GT_TOPIC_iron-steel,b482bacb-77d3-4d7
instal-debt,1.0,6,b482bacb-77d3-4d7-GT_TOPIC_instal-debt,b482bacb-77d3-4d7
dmk,1.0,1,b482bacb-77d3-4d7-GT_TOPIC_dmk,b482bacb-77d3-4d7
tin,0.8148148148148148,27,b482bacb-77d3-4d7-GT_TOPIC_tin,b482bacb-77d3-4d7
interest,0.29044117647058826,272,b482bacb-77d3-4d7-GT_TOPIC_interest,b482bacb-77d3-4d7
cpu,0.5,4,b482bacb-77d3-4d7-GT_TOPIC_cpu,b482bacb-77d3-4d7
jobs,0.7959183673469388,49,b482bacb-77d3-4d7-GT_TOPIC_jobs,b482bacb-77d3-4d7
grain,0.6666666666666666,51,b482bacb-77d3-4d7-GT_TOPIC_grain,b482bacb-77d3-4d7
housing,0.8823529411764706,17,b482bacb-77d3-4d7-GT_TOPIC_housing,b482bacb-77d3-4d7
nat-gas,0.5,36,b482bacb-77d3-4d7-GT_TOPIC_nat-gas,b482bacb-77d3-4d7
orange,0.36363636363636365,22,b482bacb-77d3-4d7-GT_TOPIC_orange,b482bacb-77d3-4d7
gnp,0.47297297297297297,74,b482bacb-77d3-4d7-GT_TOPIC_gnp,b482bacb-77d3-4d7
tea,1.0,5,b482bacb-77d3-4d7-GT_TOPIC_tea,b482bacb-77d3-4d7
income,1.0,11,b482bacb-77d3-4d7-GT_TOPIC_income,b482bacb-77d3-4d7
coconut,1.0,1,b482bacb-77d3-4d7-GT_TOPIC_coconut,b482bacb-77d3-4d7
rice,1.0,1,b482bacb-77d3-4d7-GT_TOPIC_rice,b482bacb-77d3-4d7
cocoa,0.4426229508196721,61,b482bacb-77d3-4d7-GT_TOPIC_cocoa,b482bacb-77d3-4d7
rand,1.0,1,b482bacb-77d3-4d7-GT_TOPIC_rand,b482bacb-77d3-4d7
sugar,0.8688524590163934,122,b482bacb-77d3-4d7-GT_TOPIC_sugar,b482bacb-77d3-4d7
gas,0.3333333333333333,18,b482bacb-77d3-4d7-GT_TOPIC_gas,b482bacb-77d3-4d7
strategic-metal,0.6666666666666666,15,b482bacb-77d3-4d7-GT_TOPIC_strategic-metal,b482bacb-77d3-4d7
pet-chem,0.3157894736842105,19,b482bacb-77d3-4d7-GT_TOPIC_pet-chem,b482bacb-77d3-4d7
ship,0.6944444444444444,144,b482bacb-77d3-4d7-GT_TOPIC_ship,b482bacb-77d3-4d7
groundnut,1.0,2,b482bacb-77d3-4d7-GT_TOPIC_groundnut,b482bacb-77d3-4d7
silver,0.5,4,b482bacb-77d3-4d7-GT_TOPIC_silver,b482bacb-77d3-4d7
l-cattle,1.0,1,b482bacb-77d3-4d7-GT_TOPIC_l-cattle,b482bacb-77d3-4d7
reserves,0.673469387755102,49,b482bacb-77d3-4d7-GT_TOPIC_reserves,b482bacb-77d3-4d7
bop,0.8064516129032258,31,b482bacb-77d3-4d7-GT_TOPIC_bop,b482bacb-77d3-4d7
heat,0.5,10,b482bacb-77d3-4d7-GT_TOPIC_heat,b482bacb-77d3-4d7
platinum,0.6666666666666666,3,b482bacb-77d3-4d7-GT_TOPIC_platinum,b482bacb-77d3-4d7
oilseed,0.7777777777777778,9,b482bacb-77d3-4d7-GT_TOPIC_oilseed,b482bacb-77d3-4d7
cotton,0.7083333333333334,24,b482bacb-77d3-4d7-GT_TOPIC_cotton,b482bacb-77d3-4d7
dlr,0.8333333333333334,6,b482bacb-77d3-4d7-GT_TOPIC_dlr,b482bacb-77d3-4d7
propane,1.0,1,b482bacb-77d3-4d7-GT_TOPIC_propane,b482bacb-77d3-4d7
zinc,0.6923076923076923,13,b482bacb-77d3-4d7-GT_TOPIC_zinc,b482bacb-77d3-4d7
ipi,0.6888888888888889,45,b482bacb-77d3-4d7-GT_TOPIC_ipi,b482bacb-77d3-4d7
trade,0.7852760736196319,326,b482bacb-77d3-4d7-GT_TOPIC_trade,b482bacb-77d3-4d7
rubber,0.85,40,b482bacb-77d3-4d7-GT_TOPIC_rubber,b482bacb-77d3-4d7
retail,0.65,20,b482bacb-77d3-4d7-GT_TOPIC_retail,b482bacb-77d3-4d7
crude,0.6016042780748663,374,b482bacb-77d3-4d7-GT_TOPIC_crude,b482bacb-77d3-4d7
veg-oil,0.8333333333333334,30,b482bacb-77d3-4d7-GT_TOPIC_veg-oil,b482bacb-77d3-4d7
potato,0.4,5,b482bacb-77d3-4d7-GT_TOPIC_potato,b482bacb-77d3-4d7
acq,0.8019197207678883,2292,b482bacb-77d3-4d7-GT_TOPIC_acq,b482bacb-77d3-4d7
alum,0.4,50,b482bacb-77d3-4d7-GT_TOPIC_alum,b482bacb-77d3-4d7
fuel,0.36363636363636365,11,b482bacb-77d3-4d7-GT_TOPIC_fuel,b482bacb-77d3-4d7
cpi,0.8169014084507042,71,b482bacb-77d3-4d7-GT_TOPIC_cpi,b482bacb-77d3-4d7
meal-feed,0.8181818181818182,11,b482bacb-77d3-4d7-GT_TOPIC_meal-feed,b482bacb-77d3-4d7
lumber,0.5714285714285714,14,b482bacb-77d3-4d7-GT_TOPIC_lumber,b482bacb-77d3-4d7
hog,1.0,1,b482bacb-77d3-4d7-GT_TOPIC_hog,b482bacb-77d3-4d7
coffee,0.75,112,b482bacb-77d3-4d7-GT_TOPIC_coffee,b482bacb-77d3-4d7
carcass,0.5454545454545454,11,b482bacb-77d3-4d7-GT_TOPIC_carcass,b482bacb-77d3-4d7
wpi,1.0,23,b482bacb-77d3-4d7-GT_TOPIC_wpi,b482bacb-77d3-4d7
money-supply,0.7682119205298014,151,b482bacb-77d3-4d7-GT_TOPIC_money-supply,b482bacb-77d3-4d7
lei,0.6428571428571429,14,699899ac-76ef-4bc-GT_TOPIC_lei,699899ac-76ef-4bc
nzdlr,1.0,1,699899ac-76ef-4bc-GT_TOPIC_nzdlr,699899ac-76ef-4bc
nickel,1.0,4,699899ac-76ef-4bc-GT_TOPIC_nickel,699899ac-76ef-4bc
gold,0.8222222222222222,90,699899ac-76ef-4bc-GT_TOPIC_gold,699899ac-76ef-4bc
naphtha,1.0,1,699899ac-76ef-4bc-GT_TOPIC_naphtha,699899ac-76ef-4bc
jet,0.6666666666666666,3,699899ac-76ef-4bc-GT_TOPIC_jet,699899ac-76ef-4bc
livestock,0.8181818181818182,22,699899ac-76ef-4bc-GT_TOPIC_livestock,699899ac-76ef-4bc
money-fx,0.6957928802588996,309,699899ac-76ef-4bc-GT_TOPIC_money-fx,699899ac-76ef-4bc
earn,0.5946979352536325,3923,699899ac-76ef-4bc-GT_TOPIC_earn,699899ac-76ef-4bc
yen,1.0,6,699899ac-76ef-4bc-GT_TOPIC_yen,699899ac-76ef-4bc
copper,0.6590909090909091,44,699899ac-76ef-4bc-GT_TOPIC_copper,699899ac-76ef-4bc
lead,0.875,8,699899ac-76ef-4bc-GT_TOPIC_lead,699899ac-76ef-4bc
iron-steel,0.868421052631579,38,699899ac-76ef-4bc-GT_TOPIC_iron-steel,699899ac-76ef-4bc
instal-debt,0.5,6,699899ac-76ef-4bc-GT_TOPIC_instal-debt,699899ac-76ef-4bc
dmk,1.0,1,699899ac-76ef-4bc-GT_TOPIC_dmk,699899ac-76ef-4bc
tin,1.0,27,699899ac-76ef-4bc-GT_TOPIC_tin,699899ac-76ef-4bc
interest,0.5845588235294118,272,699899ac-76ef-4bc-GT_TOPIC_interest,699899ac-76ef-4bc
cpu,0.75,4,699899ac-76ef-4bc-GT_TOPIC_cpu,699899ac-76ef-4bc
jobs,0.4897959183673469,49,699899ac-76ef-4bc-GT_TOPIC_jobs,699899ac-76ef-4bc
grain,0.7254901960784313,51,699899ac-76ef-4bc-GT_TOPIC_grain,699899ac-76ef-4bc
housing,0.7647058823529411,17,699899ac-76ef-4bc-GT_TOPIC_housing,699899ac-76ef-4bc
nat-gas,0.6388888888888888,36,699899ac-76ef-4bc-GT_TOPIC_nat-gas,699899ac-76ef-4bc
orange,0.6818181818181818,22,699899ac-76ef-4bc-GT_TOPIC_orange,699899ac-76ef-4bc
gnp,0.9324324324324325,74,699899ac-76ef-4bc-GT_TOPIC_gnp,699899ac-76ef-4bc
tea,1.0,5,699899ac-76ef-4bc-GT_TOPIC_tea,699899ac-76ef-4bc
income,0.45454545454545453,11,699899ac-76ef-4bc-GT_TOPIC_income,699899ac-76ef-4bc
coconut,1.0,1,699899ac-76ef-4bc-GT_TOPIC_coconut,699899ac-76ef-4bc
rice,1.0,1,699899ac-76ef-4bc-GT_TOPIC_rice,699899ac-76ef-4bc
cocoa,0.819672131147541,61,699899ac-76ef-4bc-GT_TOPIC_cocoa,699899ac-76ef-4bc
rand,1.0,1,699899ac-76ef-4bc-GT_TOPIC_rand,699899ac-76ef-4bc
sugar,0.7213114754098361,122,699899ac-76ef-4bc-GT_TOPIC_sugar,699899ac-76ef-4bc
gas,0.9444444444444444,18,699899ac-76ef-4bc-GT_TOPIC_gas,699899ac-76ef-4bc
strategic-metal,0.8,15,699899ac-76ef-4bc-GT_TOPIC_strategic-metal,699899ac-76ef-4bc
pet-chem,0.631578947368421,19,699899ac-76ef-4bc-GT_TOPIC_pet-chem,699899ac-76ef-4bc
ship,0.8472222222222222,144,699899ac-76ef-4bc-GT_TOPIC_ship,699899ac-76ef-4bc
groundnut,1.0,2,699899ac-76ef-4bc-GT_TOPIC_groundnut,699899ac-76ef-4bc
silver,0.75,4,699899ac-76ef-4bc-GT_TOPIC_silver,699899ac-76ef-4bc
l-cattle,1.0,1,699899ac-76ef-4bc-GT_TOPIC_l-cattle,699899ac-76ef-4bc
reserves,0.5918367346938775,49,699899ac-76ef-4bc-GT_TOPIC_reserves,699899ac-76ef-4bc
bop,0.6774193548387096,31,699899ac-76ef-4bc-GT_TOPIC_bop,699899ac-76ef-4bc
heat,0.6,10,699899ac-76ef-4bc-GT_TOPIC_heat,699899ac-76ef-4bc
platinum,1.0,3,699899ac-76ef-4bc-GT_TOPIC_platinum,699899ac-76ef-4bc
oilseed,0.8888888888888888,9,699899ac-76ef-4bc-GT_TOPIC_oilseed,699899ac-76ef-4bc
cotton,0.6666666666666666,24,699899ac-76ef-4bc-GT_TOPIC_cotton,699899ac-76ef-4bc
dlr,0.8333333333333334,6,699899ac-76ef-4bc-GT_TOPIC_dlr,699899ac-76ef-4bc
propane,1.0,1,699899ac-76ef-4bc-GT_TOPIC_propane,699899ac-76ef-4bc
zinc,0.6153846153846154,13,699899ac-76ef-4bc-GT_TOPIC_zinc,699899ac-76ef-4bc
ipi,0.6222222222222222,45,699899ac-76ef-4bc-GT_TOPIC_ipi,699899ac-76ef-4bc
trade,0.8803680981595092,326,699899ac-76ef-4bc-GT_TOPIC_trade,699899ac-76ef-4bc
rubber,0.975,40,699899ac-76ef-4bc-GT_TOPIC_rubber,699899ac-76ef-4bc
retail,0.55,20,699899ac-76ef-4bc-GT_TOPIC_retail,699899ac-76ef-4bc
crude,0.7219251336898396,374,699899ac-76ef-4bc-GT_TOPIC_crude,699899ac-76ef-4bc
veg-oil,0.9,30,699899ac-76ef-4bc-GT_TOPIC_veg-oil,699899ac-76ef-4bc
potato,0.6,5,699899ac-76ef-4bc-GT_TOPIC_potato,699899ac-76ef-4bc
acq,0.47164048865619546,2292,699899ac-76ef-4bc-GT_TOPIC_acq,699899ac-76ef-4bc
alum,0.74,50,699899ac-76ef-4bc-GT_TOPIC_alum,699899ac-76ef-4bc
fuel,0.7272727272727273,11,699899ac-76ef-4bc-GT_TOPIC_fuel,699899ac-76ef-4bc
cpi,0.647887323943662,71,699899ac-76ef-4bc-GT_TOPIC_cpi,699899ac-76ef-4bc
meal-feed,1.0,11,699899ac-76ef-4bc-GT_TOPIC_meal-feed,699899ac-76ef-4bc
lumber,0.7857142857142857,14,699899ac-76ef-4bc-GT_TOPIC_lumber,699899ac-76ef-4bc
hog,1.0,1,699899ac-76ef-4bc-GT_TOPIC_hog,699899ac-76ef-4bc
coffee,0.9196428571428571,112,699899ac-76ef-4bc-GT_TOPIC_coffee,699899ac-76ef-4bc
carcass,0.9090909090909091,11,699899ac-76ef-4bc-GT_TOPIC_carcass,699899ac-76ef-4bc
wpi,0.4782608695652174,23,699899ac-76ef-4bc-GT_TOPIC_wpi,699899ac-76ef-4bc
money-supply,0.40397350993377484,151,699899ac-76ef-4bc-GT_TOPIC_money-supply,699899ac-76ef-4bc
lei,0.8571428571428571,14,e353f90b-6400-4ce-GT_TOPIC_lei,e353f90b-6400-4ce
nzdlr,1.0,1,e353f90b-6400-4ce-GT_TOPIC_nzdlr,e353f90b-6400-4ce
nickel,0.5,4,e353f90b-6400-4ce-GT_TOPIC_nickel,e353f90b-6400-4ce
gold,0.4666666666666667,90,e353f90b-6400-4ce-GT_TOPIC_gold,e353f90b-6400-4ce
naphtha,1.0,1,e353f90b-6400-4ce-GT_TOPIC_naphtha,e353f90b-6400-4ce
jet,1.0,3,e353f90b-6400-4ce-GT_TOPIC_jet,e353f90b-6400-4ce
livestock,0.3181818181818182,22,e353f90b-6400-4ce-GT_TOPIC_livestock,e353f90b-6400-4ce
money-fx,0.5501618122977346,309,e353f90b-6400-4ce-GT_TOPIC_money-fx,e353f90b-6400-4ce
earn,0.563089472342595,3923,e353f90b-6400-4ce-GT_TOPIC_earn,e353f90b-6400-4ce
yen,1.0,6,e353f90b-6400-4ce-GT_TOPIC_yen,e353f90b-6400-4ce
copper,0.4090909090909091,44,e353f90b-6400-4ce-GT_TOPIC_copper,e353f90b-6400-4ce
lead,0.5,8,e353f90b-6400-4ce-GT_TOPIC_lead,e353f90b-6400-4ce
iron-steel,0.4473684210526316,38,e353f90b-6400-4ce-GT_TOPIC_iron-steel,e353f90b-6400-4ce
instal-debt,1.0,6,e353f90b-6400-4ce-GT_TOPIC_instal-debt,e353f90b-6400-4ce
dmk,1.0,1,e353f90b-6400-4ce-GT_TOPIC_dmk,e353f90b-6400-4ce
tin,0.8148148148148148,27,e353f90b-6400-4ce-GT_TOPIC_tin,e353f90b-6400-4ce
interest,0.29044117647058826,272,e353f90b-6400-4ce-GT_TOPIC_interest,e353f90b-6400-4ce
cpu,0.5,4,e353f90b-6400-4ce-GT_TOPIC_cpu,e353f90b-6400-4ce
jobs,0.7959183673469388,49,e353f90b-6400-4ce-GT_TOPIC_jobs,e353f90b-6400-4ce
grain,0.6666666666666666,51,e353f90b-6400-4ce-GT_TOPIC_grain,e353f90b-6400-4ce
housing,0.8823529411764706,17,e353f90b-6400-4ce-GT_TOPIC_housing,e353f90b-6400-4ce
nat-gas,0.5,36,e353f90b-6400-4ce-GT_TOPIC_nat-gas,e353f90b-6400-4ce
orange,0.36363636363636365,22,e353f90b-6400-4ce-GT_TOPIC_orange,e353f90b-6400-4ce
